variant,checkpoint_kind,precision,layer,op_type,mode,classification_source,calls,classifications,observed_input_shapes,observed_output_shapes,observed_time_slices,configured_timestep,input_elems,input_neuron_sites,input_firing_rate_sum,input_positive_sum,input_nonzero,input_min,input_max,integer_like_calls,mean_spike_count_per_input,configured_firing_rate,sop_density_per_executed_mac,nonzero_ratio,dense_macs_total,dense_macs_executed,dense_macs_one_step_equivalent,dense_macs_total_per_image,dense_macs_executed_per_image,dense_macs_one_step_equivalent_per_image,dense_macs_charged,dense_macs_charged_per_image,sop_total,sop_per_image,ac_charged,core_energy_pj,core_energy_pj_per_image,mem_energy_pj,neuron_energy_pj,total_energy_pj,total_energy_pj_per_image
small,fp,fp,downsample_3.conv,conv2d,spike,policy:small_middle_downsample_event_conv,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,102400000,12800000.0,3040918.0,24327344.0,20015448,0.0,8.0,20,0.23757171875,0.02969646484375,0.02969646484375,0.195463359375,58982400000.0,58982400000.0,7372800000.0,2949120000.0,2949120000.0,368640000.0,0.0,0.0,1751568768.0,87578438.4,1751568768.0,1751568768.0,87578438.4,0.0,0.0,1751568768.0,87578438.4
small,fp,fp,DAB_Block_3.DAB_Module_3_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 32, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,12800000,1600000.0,552347.0,4418776.0,3279632,0.0,8.0,20,0.345216875,0.043152109375,0.043152109375,0.25622125,204800000.0,204800000.0,25600000.0,10240000.0,10240000.0,1280000.0,0.0,0.0,8837552.0,441877.6,8837552.0,8837552.0,441877.6,0.0,0.0,8837552.0,441877.6
small,fp,fp,DAB_Block_3.DAB_Module_3_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,411885.0,3295080.0,2534872,0.0,7.0,20,0.51485625,0.06435703125,0.06435703125,0.39607375,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,19770480.0,988524.0,19770480.0,19770480.0,988524.0,0.0,0.0,19770480.0,988524.0
small,fp,fp,DAB_Block_3.DAB_Module_3_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,251831.0,2014648.0,1708416,0.0,6.0,20,0.31478875,0.03934859375,0.03934859375,0.26694,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,12087888.0,604394.4,12087888.0,12087888.0,604394.4,0.0,0.0,12087888.0,604394.4
small,fp,fp,DAB_Block_3.DAB_Module_3_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,262621.0,2100968.0,1735392,0.0,7.0,20,0.32827625,0.04103453125,0.04103453125,0.271155,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,787863.0,39393.15,787863.0,787863.0,39393.15,0.0,0.0,787863.0,39393.15
small,fp,fp,DAB_Block_3.DAB_Module_3_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,9121.0,72968.0,66880,0.0,3.0,20,0.01140125,0.00142515625,0.00142515625,0.01045,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,27363.0,1368.15,27363.0,27363.0,1368.15,0.0,0.0,27363.0,1368.15
small,fp,fp,DAB_Block_3.DAB_Module_3_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,7.629199855029583,61.033598840236664,160,0.0,0.8715999722480774,0,,,,0.0625,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_3.DAB_Module_3_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,262621.0,2100968.0,1735392,0.0,7.0,20,0.32827625,0.04103453125,0.04103453125,0.271155,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,787863.0,39393.15,787863.0,787863.0,39393.15,0.0,0.0,787863.0,39393.15
small,fp,fp,DAB_Block_3.DAB_Module_3_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,47019.0,376152.0,311264,0.0,6.0,20,0.05877375,0.00734671875,0.00734671875,0.048635,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,141057.0,7052.85,141057.0,141057.0,7052.85,0.0,0.0,141057.0,7052.85
small,fp,fp,DAB_Block_3.DAB_Module_3_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,35.79959952831268,286.39679622650146,640,0.0,1.3700000047683716,0,,,,0.25,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_3.DAB_Module_3_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 32, 50, 50]]",[8],8,6400000,800000.0,339844.0,2718752.0,2030080,0.0,11.0,20,0.424805,0.053100625,0.053100625,0.3172,204800000.0,204800000.0,25600000.0,10240000.0,10240000.0,1280000.0,0.0,0.0,10875008.0,543750.4,10875008.0,10875008.0,543750.4,0.0,0.0,10875008.0,543750.4
small,fp,fp,transformer1.atten.reduce,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 2500, 288]]","[[1, 2500, 144]]",[1],8,14400000,14400000.0,1962583.3203125,1962583.3203125,14400000,-0.9489485025405884,8.043004035949707,0,,,,1.0,2073600000.0,2073600000.0,2073600000.0,103680000.0,103680000.0,103680000.0,2073600000.0,103680000.0,0.0,0.0,0.0,2073600000.0,103680000.0,0.0,0.0,2073600000.0,103680000.0
small,fp,fp,transformer1.atten.qkv,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 2500, 144]]","[[1, 2500, 432]]",[1],8,7200000,7200000.0,2053546.171875,2053546.171875,7200000,-8.318265914916992,9.390905380249023,0,,,,1.0,3110400000.0,3110400000.0,3110400000.0,155520000.0,155520000.0,155520000.0,3110400000.0,155520000.0,0.0,0.0,0.0,3110400000.0,155520000.0,0.0,0.0,3110400000.0,155520000.0
small,fp,fp,transformer1.atten.proj,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 2500, 144]]","[[1, 2500, 288]]",[1],8,7200000,7200000.0,2256995.8515625,2256995.8515625,7200000,-11.045421600341797,12.32125186920166,0,,,,1.0,2073600000.0,2073600000.0,2073600000.0,103680000.0,103680000.0,103680000.0,2073600000.0,103680000.0,0.0,0.0,0.0,2073600000.0,103680000.0,0.0,0.0,2073600000.0,103680000.0
small,fp,fp,transformer1.mlp.fc1,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 2500, 288]]","[[1, 2500, 72]]",[1],8,14400000,14400000.0,4.215889883634684e-34,4.215889883634684e-34,14399911,-2.9319227639221715e-40,3.3172938545961395e-40,20,,,,0.9999938194444444,1036800000.0,1036800000.0,1036800000.0,51840000.0,51840000.0,51840000.0,1036800000.0,51840000.0,0.0,0.0,0.0,1036800000.0,51840000.0,0.0,0.0,1036800000.0,51840000.0
small,fp,fp,transformer1.mlp.fc2,linear,dense,policy:transformer_linears,20,"{""dense"": 20}","[[1, 2500, 72]]","[[1, 2500, 288]]",[1],8,3600000,3600000.0,8.918370432944297e-31,8.918370432944297e-31,2450000,0.0,2.5389000903759306e-36,20,,,,0.6805555555555556,1036800000.0,1036800000.0,1036800000.0,51840000.0,51840000.0,51840000.0,1036800000.0,51840000.0,0.0,0.0,0.0,1036800000.0,51840000.0,0.0,0.0,1036800000.0,51840000.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.conv1x1_in.conv,conv2d,dense,policy:transformer_decoder_entry,20,"{""dense"": 20}","[[8, 1, 32, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,12800000,1600000.0,6773492.65625,54187941.25,12800000,-51.7790412902832,71.2069091796875,0,,,,1.0,204800000.0,204800000.0,25600000.0,10240000.0,10240000.0,1280000.0,204800000.0,10240000.0,0.0,0.0,0.0,204800000.0,10240000.0,0.0,0.0,204800000.0,10240000.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.conv3x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.conv1x3.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.dconv3x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.dconv1x3.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.ddconv3x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.ddconv1x3.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_4.DAB_Module_4_0.conv1x1.conv,conv2d,spike,policy:transformer_decoder_internal_event_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 32, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,204800000.0,204800000.0,25600000.0,10240000.0,10240000.0,1280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,upsample_1.conv,conv_transpose2d,spike,policy:upsample_event_convs,20,"{""spike"": 20}","[[8, 1, 32, 50, 50]]","[[8, 1, 32, 100, 100]]",[8],8,12800000,1600000.0,1280159.0,10241272.0,6531968,0.0,9.0,20,0.800099375,0.100012421875,0.100012421875,0.51031,3686400000.0,3686400000.0,460800000.0,184320000.0,184320000.0,23040000.0,0.0,0.0,368685792.0,18434289.6,368685792.0,368685792.0,18434289.6,0.0,0.0,368685792.0,18434289.6
small,fp,fp,DAB_Block_5.DAB_Module_5_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 32, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,51200000,6400000.0,2635704.0,21085632.0,16123128,0.0,8.0,20,0.41182875,0.05147859375,0.05147859375,0.31490484375,819200000.0,819200000.0,102400000.0,40960000.0,40960000.0,5120000.0,0.0,0.0,42171264.0,2108563.2,42171264.0,42171264.0,2108563.2,0.0,0.0,42171264.0,2108563.2
small,fp,fp,DAB_Block_5.DAB_Module_5_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,1276036.0,10208288.0,7749600,0.0,8.0,20,0.39876125,0.04984515625,0.04984515625,0.30271875,1228800000.0,1228800000.0,153600000.0,61440000.0,61440000.0,7680000.0,0.0,0.0,61249728.0,3062486.4,61249728.0,61249728.0,3062486.4,0.0,0.0,61249728.0,3062486.4
small,fp,fp,DAB_Block_5.DAB_Module_5_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,978142.0,7825136.0,6260968,0.0,8.0,20,0.305669375,0.038208671875,0.038208671875,0.2445690625,1228800000.0,1228800000.0,153600000.0,61440000.0,61440000.0,7680000.0,0.0,0.0,46950816.0,2347540.8,46950816.0,46950816.0,2347540.8,0.0,0.0,46950816.0,2347540.8
small,fp,fp,DAB_Block_5.DAB_Module_5_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,581611.0,4652888.0,3724384,0.0,8.0,20,0.1817534375,0.0227191796875,0.0227191796875,0.14548375,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,1744833.0,87241.65,1744833.0,1744833.0,87241.65,0.0,0.0,1744833.0,87241.65
small,fp,fp,DAB_Block_5.DAB_Module_5_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,DAB_Block_5.DAB_Module_5_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_5.DAB_Module_5_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,581611.0,4652888.0,3724384,0.0,8.0,20,0.1817534375,0.0227191796875,0.0227191796875,0.14548375,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,1744833.0,87241.65,1744833.0,1744833.0,87241.65,0.0,0.0,1744833.0,87241.65
small,fp,fp,DAB_Block_5.DAB_Module_5_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,815229.0,6521832.0,4547024,0.0,8.0,20,0.2547590625,0.0318448828125,0.0318448828125,0.177618125,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,2445687.0,122284.35,2445687.0,2445687.0,122284.35,0.0,0.0,2445687.0,122284.35
small,fp,fp,DAB_Block_5.DAB_Module_5_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,117.02939939498901,936.2351951599121,960,0.0,2.9572999477386475,0,,,,0.375,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_5.DAB_Module_5_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 32, 100, 100]]",[8],8,25600000,3200000.0,1182579.0,9460632.0,5365136,0.0,14.0,20,0.3695559375,0.0461944921875,0.0461944921875,0.209575625,819200000.0,819200000.0,102400000.0,40960000.0,40960000.0,5120000.0,0.0,0.0,37842528.0,1892126.4,37842528.0,37842528.0,1892126.4,0.0,0.0,37842528.0,1892126.4
small,fp,fp,upsample_2.conv,conv_transpose2d,spike,policy:upsample_event_convs,20,"{""spike"": 20}","[[8, 1, 32, 100, 100]]","[[8, 1, 32, 200, 200]]",[8],8,51200000,6400000.0,5050046.0,40400368.0,25458456,0.0,9.0,20,0.7890696875,0.0986337109375,0.0986337109375,0.49723546875,14745600000.0,14745600000.0,1843200000.0,737280000.0,737280000.0,92160000.0,0.0,0.0,1454413248.0,72720662.4,1454413248.0,1454413248.0,72720662.4,0.0,0.0,1454413248.0,72720662.4
small,fp,fp,DAB_Block_6.DAB_Module_6_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 32, 200, 200]]","[[8, 1, 16, 200, 200]]",[8],8,204800000,25600000.0,9230705.0,73845640.0,58647752,0.0,8.0,20,0.3605744140625,0.0450718017578125,0.0450718017578125,0.2863659765625,3276800000.0,3276800000.0,409600000.0,163840000.0,163840000.0,20480000.0,0.0,0.0,147691280.0,7384564.0,147691280.0,147691280.0,7384564.0,0.0,0.0,147691280.0,7384564.0
small,fp,fp,DAB_Block_6.DAB_Module_6_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 200, 200]]","[[8, 1, 16, 200, 200]]",[8],8,102400000,12800000.0,5390273.0,43122184.0,35398632,0.0,6.0,20,0.421115078125,0.052639384765625,0.052639384765625,0.345689765625,4915200000.0,4915200000.0,614400000.0,245760000.0,245760000.0,30720000.0,0.0,0.0,258733104.0,12936655.2,258733104.0,258733104.0,12936655.2,0.0,0.0,258733104.0,12936655.2
small,fp,fp,DAB_Block_6.DAB_Module_6_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 200, 200]]","[[8, 1, 16, 200, 200]]",[8],8,102400000,12800000.0,5057525.0,40460200.0,33972968,0.0,7.0,20,0.395119140625,0.049389892578125,0.049389892578125,0.331767265625,4915200000.0,4915200000.0,614400000.0,245760000.0,245760000.0,30720000.0,0.0,0.0,242761200.0,12138060.0,242761200.0,242761200.0,12138060.0,0.0,0.0,242761200.0,12138060.0
small,fp,fp,DAB_Block_6.DAB_Module_6_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 200, 200]]","[[8, 1, 16, 200, 200]]",[8],8,102400000,12800000.0,4153937.0,33231496.0,26762576,0.0,7.0,20,0.324526328125,0.040565791015625,0.040565791015625,0.26135328125,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,12461811.0,623090.55,12461811.0,12461811.0,623090.55,0.0,0.0,12461811.0,623090.55
small,fp,fp,DAB_Block_6.DAB_Module_6_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 200, 200]]","[[8, 1, 16, 200, 200]]",[8],8,102400000,12800000.0,2496962.0,19975696.0,11519384,0.0,5.0,20,0.19507515625,0.02438439453125,0.02438439453125,0.112493984375,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,7490886.0,374544.3,7490886.0,7490886.0,374544.3,0.0,0.0,7490886.0,374544.3
small,fp,fp,DAB_Block_6.DAB_Module_6_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,83.94219923019409,671.5375938415527,640,0.0,3.4595999717712402,0,,,,0.25,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_6.DAB_Module_6_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 200, 200]]","[[8, 1, 16, 200, 200]]",[8],8,102400000,12800000.0,4153937.0,33231496.0,26762576,0.0,7.0,20,0.324526328125,0.040565791015625,0.040565791015625,0.26135328125,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,12461811.0,623090.55,12461811.0,12461811.0,623090.55,0.0,0.0,12461811.0,623090.55
small,fp,fp,DAB_Block_6.DAB_Module_6_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 200, 200]]","[[8, 1, 16, 200, 200]]",[8],8,102400000,12800000.0,2437334.0,19498672.0,13011272,0.0,7.0,20,0.19041671875,0.02380208984375,0.02380208984375,0.127063203125,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,7312002.0,365600.1,7312002.0,7312002.0,365600.1,0.0,0.0,7312002.0,365600.1
small,fp,fp,DAB_Block_6.DAB_Module_6_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,69.91217398643494,559.2973918914795,960,0.0,2.745149850845337,0,,,,0.375,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
small,fp,fp,DAB_Block_6.DAB_Module_6_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 200, 200]]","[[8, 1, 32, 200, 200]]",[8],8,102400000,12800000.0,7839276.0,62714208.0,32784256,0.0,14.0,20,0.6124434375,0.0765554296875,0.0765554296875,0.32015875,3276800000.0,3276800000.0,409600000.0,163840000.0,163840000.0,20480000.0,0.0,0.0,250856832.0,12542841.6,250856832.0,250856832.0,12542841.6,0.0,0.0,250856832.0,12542841.6
small,fp,fp,upsample_3.conv,conv_transpose2d,spike,policy:upsample_event_convs,20,"{""spike"": 20}","[[8, 1, 32, 200, 200]]","[[8, 1, 32, 400, 400]]",[8],8,204800000,25600000.0,24391771.0,195134168.0,113728208,0.0,10.0,20,0.9528035546875,0.1191004443359375,0.1191004443359375,0.555313515625,58982400000.0,58982400000.0,7372800000.0,2949120000.0,2949120000.0,368640000.0,0.0,0.0,7024830048.0,351241502.4,7024830048.0,7024830048.0,351241502.4,0.0,0.0,7024830048.0,351241502.4
small,fp,fp,PA3.conv,conv2d,dense,policy:optional_pixel_attention,0,{},[],[],[],8,0,0.0,0.0,0.0,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,LC1.dconv3x1,conv2d,spike,policy:long_connection_event_entry,20,"{""spike"": 20}","[[8, 1, 64, 200, 200]]","[[8, 1, 32, 200, 200]]",[8],8,409600000,51200000.0,20128328.0,161026624.0,131163696,0.0,8.0,20,0.39313140625,0.04914142578125,0.04914142578125,0.3202238671875,39321600000.0,39321600000.0,4915200000.0,1966080000.0,1966080000.0,245760000.0,0.0,0.0,1932319488.0,96615974.4,1932319488.0,1932319488.0,96615974.4,0.0,0.0,1932319488.0,96615974.4
small,fp,fp,LC1.dconv1x3,conv2d,dense,policy:long_connection_continuous_second_conv,20,"{""dense"": 20}","[[8, 1, 32, 200, 200]]","[[8, 1, 32, 200, 200]]",[8],8,204800000,25600000.0,5508871.5625,44070972.5,204800000,-3.261225461959839,4.081167697906494,0,,,,1.0,19660800000.0,19660800000.0,2457600000.0,983040000.0,983040000.0,122880000.0,19660800000.0,983040000.0,0.0,0.0,0.0,19660800000.0,983040000.0,0.0,0.0,19660800000.0,983040000.0
small,fp,fp,LC2.dconv3x1,conv2d,spike,policy:long_connection_event_entry,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 32, 100, 100]]",[8],8,102400000,12800000.0,3040918.0,24327344.0,20015448,0.0,8.0,20,0.23757171875,0.02969646484375,0.02969646484375,0.195463359375,9830400000.0,9830400000.0,1228800000.0,491520000.0,491520000.0,61440000.0,0.0,0.0,291928128.0,14596406.4,291928128.0,291928128.0,14596406.4,0.0,0.0,291928128.0,14596406.4
