effective_batch,images_per_second,input_residency,loss,method,mode,peak_allocated_bytes,peak_reserved_bytes,phase_backward_seconds,phase_bptt_backward_seconds,phase_host_to_device_seconds,phase_loss_seconds,phase_optimizer_step_seconds,phase_snn_forward_seconds,phase_student_forward_seconds,phase_teacher_forward_seconds,physical_batch,round,seconds_per_image,steady_allocated_bytes,time_steps,trial,wall_seconds
64,109.531768178382,cpu,0.5593019723892212,qad,capacity,25776707584,31618760704,0.19637452697753907,,0.0037093440294265747,0.002676640033721924,0.0038457601070404053,,0.23764921569824218,0.13038009643554688,32,0,0.009129771358857397,43987456,1,1,0.5843053669668734
64,109.87546710709945,cpu,0.5498087406158447,qad,capacity,25776707584,31618760704,0.1961579513549805,,0.003837727904319763,0.002660671949386597,0.00354969596862793,,0.23758060455322266,0.13039446258544923,32,0,0.00910121273045661,43987456,1,2,0.582477614749223
64,109.8345538042524,cpu,0.534374475479126,qad,capacity,25776707584,31618760704,0.19628851318359375,,0.003781376004219055,0.002631231904029846,0.0027562880516052244,,0.237822265625,0.13028371429443358,32,0,0.00910460292652715,43987456,1,3,0.5826945872977376
64,110.03169955582361,cpu,0.505416214466095,qad,capacity,25776707584,31618760704,0.19612773895263672,,0.0037125760316848756,0.0026295360326766964,0.002741760015487671,,0.2371495056152344,0.13035814666748047,32,0,0.00908829004765721,43987456,1,4,0.5816505630500615
64,110.25150233495754,cpu,0.49448996782302856,qad,capacity,25776707584,31618760704,0.19618508911132815,,0.0036961599588394164,0.002654368042945862,0.0025671041011810303,,0.23777619171142578,0.13040774536132813,32,0,0.009070171188795939,43987456,1,5,0.5804909560829401
64,110.38976232151413,cpu,0.4785783290863037,qad,capacity,25776707584,31618760704,0.19609855651855468,,0.0036902079582214354,0.0026215039491653443,0.002651263952255249,,0.23772089385986328,0.13039151763916015,32,0,0.009058811061549932,43987456,1,6,0.5797639079391956
64,109.95350725026299,cpu,0.4830230474472046,qad,capacity,25776707584,31618760704,0.19615286254882813,,0.003704607963562012,0.0026306560039520265,0.002726720094680786,,0.23959788513183594,0.1304107894897461,32,0,0.009094753091630992,43987456,1,7,0.5820641978643835
64,109.66792763215285,cpu,0.4767621159553528,qad,capacity,25776707584,31618760704,0.1961543731689453,,0.003704895973205566,0.002635743975639343,0.002640255928039551,,0.24114105987548828,0.13036441040039062,32,0,0.009118436188146006,43987456,1,8,0.5835799160413444
64,109.10704824315933,cpu,0.46910685300827026,qad,capacity,25776707584,31618760704,0.19621683502197265,,0.003697664022445679,0.0026530879735946655,0.002858047962188721,,0.24307027435302736,0.13039036560058592,32,0,0.00916531073016813,43987456,1,9,0.5865798867307603
64,109.30416545162214,cpu,0.47648346424102783,qad,capacity,25776707584,31618760704,0.19628099060058593,,0.003707551956176758,0.0026510080099105835,0.0027541120052337648,,0.24262073516845703,0.13040294647216796,32,0,0.009148782170086633,43987456,1,10,0.5855220588855445
64,108.83337023275128,cpu,0.4514240324497223,qad,capacity,25776707584,31618760704,0.19617724609375,,0.0036951680183410643,0.002656575918197632,0.002902143955230713,,0.24484486389160154,0.13027302551269532,32,0,0.009188358293613419,43987456,1,11,0.5880549307912588
64,108.78965841431986,cpu,0.45006704330444336,qad,capacity,25776707584,31618760704,0.19625062561035156,,0.0037070720195770263,0.0026387200355529787,0.0026314239501953125,,0.24571529388427732,0.13034390258789064,32,0,0.009192050187266432,43987456,1,12,0.5882912119850516
64,108.3089539114775,cpu,0.45534878969192505,qad,capacity,25776707584,31618760704,0.19625731658935547,,0.003701823949813843,0.0026306560039520265,0.002761919975280762,,0.24708943939208983,0.13040716552734374,32,0,0.009232846998202149,43987456,1,13,0.5909022078849375
64,108.52043166376984,cpu,0.4429634213447571,qad,capacity,25776707584,31618760704,0.1962229766845703,,0.0036992639303207397,0.0026480640172958374,0.002730400085449219,,0.2466563186645508,0.13036412811279297,32,0,0.009214854610036127,43987456,1,14,0.5897506950423121
64,108.73600013595268,cpu,0.4371587634086609,qad,capacity,25776707584,31618760704,0.19693609619140626,,0.003696287989616394,0.002633023977279663,0.0026902720928192137,,0.24516537475585937,0.1303983612060547,32,0,0.00919658621569397,43987456,1,15,0.588581517804414
64,109.12846415172251,cpu,0.43302133679389954,qad,capacity,25776707584,31618760704,0.19631766510009765,,0.0036976000070571896,0.0026225279569625855,0.0026716480255126952,,0.2439754867553711,0.13033032989501953,32,0,0.009163512084342074,43987456,1,16,0.5864647733978927
64,108.64842848511674,cpu,0.4397490620613098,qad,capacity,25776707584,31618760704,0.1963699493408203,,0.003716096043586731,0.002639424085617065,0.002768383979797363,,0.2458299560546875,0.13031302642822265,32,0,0.009203998750308529,43987456,1,17,0.5890559200197458
64,108.7311386860744,cpu,0.4226996898651123,qad,capacity,25776707584,31618760704,0.19639871978759765,,0.003699295997619629,0.002621119976043701,0.0027318720817565917,,0.24568556213378906,0.13038079833984376,32,0,0.00919699740188662,43987456,1,18,0.5886078337207437
64,108.19591311639537,cpu,0.41866379976272583,qad,capacity,25776707584,31618760704,0.19644416046142577,,0.003712032079696655,0.002633247971534729,0.002711359977722168,,0.24859577178955078,0.13039423370361328,32,0,0.009242493280908093,43987456,1,19,0.5915195699781179
64,10.630604894437482,cpu,1.8041191101074219,squat,capacity,15120453120,20791164928,,3.5535187225341796,0.004484863996505738,0.0016269440278410916,0.003275424003601074,2.4103021087646486,,,4,0,0.09406802434386918,32998912,8,0,6.020353558007628
64,10.625920332597401,cpu,1.8107410669326782,squat,capacity,15120453120,20791164928,,3.5611486206054694,0.004508895993232727,0.0016307200267910963,0.0032222719192504883,2.4040134277343754,,,4,0,0.09410949533776147,32998912,8,1,6.023007701616734
64,10.669804625861712,cpu,1.594233751296997,squat,capacity,15120453120,20791164928,,3.545921173095703,0.004443839997053146,0.0016222080290317538,0.002810784101486206,2.39664958190918,,,4,0,0.09372242839162936,32998912,8,2,5.998235417064279
64,10.702387966320758,cpu,1.5603694915771484,squat,capacity,15120453120,20791164928,,3.5326439514160155,0.004432543963193894,0.0016295040249824527,0.0030077760219573975,2.3950804748535157,,,4,0,0.09343709115637466,32998912,8,3,5.979973834007978
64,10.27094829989556,cpu,1.5127918720245361,squat,capacity,15120453120,20791164928,,3.5531678771972652,0.004444992035627366,0.001631168030202389,0.0034015679359436033,2.618486297607422,,,4,0,0.09736199334292905,32998912,8,4,6.2311675739474595
64,10.588218349902727,cpu,1.4732980728149414,squat,capacity,15120453120,20791164928,,3.570497543334961,0.004609056025743484,0.0016305600330233576,0.0033283839225769045,2.4088340759277345,,,4,0,0.09444459558289964,32998912,8,5,6.044454117305577
64,10.632267500039628,cpu,1.3859844207763672,squat,capacity,15120453120,20791164928,,3.5526237030029297,0.00451993602514267,0.0016251520290970804,0.004717696189880371,2.4066829376220698,,,4,0,0.09405331459129229,32998912,8,6,6.019412133842707
64,10.67568064952796,cpu,1.399909257888794,squat,capacity,15120453120,20791164928,,3.551391220092772,0.004480543971061706,0.0016284480243921283,0.00395798397064209,2.387278533935547,,,4,0,0.09367084243422141,32998912,8,7,5.99493391579017
64,10.659372889108997,cpu,1.34730863571167,squat,capacity,15120453120,20791164928,,3.56121272277832,0.004552319973707199,0.0016257600262761121,0.004156864166259765,2.3857642974853515,,,4,0,0.09381414933159249,32998912,8,8,6.004105557221919
64,10.638804587845556,cpu,1.2376312017440796,squat,capacity,15120453120,20791164928,,3.5564867706298826,0.004507935971021652,0.0016285760328173641,0.003029887914657593,2.3998837432861326,,,4,0,0.09399552287504775,32998912,8,9,6.015713464003056
64,10.729548596419475,cpu,1.2307307720184326,squat,capacity,15120453120,20791164928,,3.538104354858399,0.004376511961221696,0.0016269440278410916,0.0030394880771636964,2.375993041992187,,,4,0,0.09320056580327218,32998912,8,10,5.96483621140942
64,10.743228497750493,cpu,1.1961593627929688,squat,capacity,15120453120,20791164928,,3.5339604644775395,0.004295487999916076,0.0016320000290870672,0.0038719680309295653,2.372482620239258,,,4,0,0.0930818887645728,32998912,8,11,5.957240880932659
64,10.72748734318161,cpu,1.172427773475647,squat,capacity,15120453120,20791164928,,3.546956420898437,0.004299871951341629,0.0016272000297904016,0.0029967999458312988,2.372776809692383,,,4,0,0.09321847400133265,32998912,8,12,5.96598233608529
64,10.719694825023762,cpu,1.1546037197113037,squat,capacity,15120453120,20791164928,,3.5430325164794922,0.004300672054290772,0.0016276480332016946,0.002966815948486328,2.374885406494141,,,4,0,0.09328623774490552,32998912,8,13,5.970319215673953
64,10.688133871107992,cpu,1.1030579805374146,squat,capacity,15120453120,20791164928,,3.54744467163086,0.004364224016666412,0.0016305600330233578,0.003063807964324951,2.391376220703125,,,4,0,0.09356170235696482,32998912,8,14,5.987948950845748
64,10.257213565541173,cpu,1.1078083515167236,squat,capacity,15120453120,20791164928,,3.5514574737548825,0.004685151994228363,0.0016319680288434035,0.003050719976425171,2.6293037872314455,,,4,0,0.09749236414063489,32998912,8,15,6.239511305000633
64,10.736069871822133,cpu,1.0852652788162231,squat,capacity,15120453120,20791164928,,3.533405456542969,0.004317600011825562,0.0016310720294713977,0.0031950719356536863,2.380653610229492,,,4,0,0.09314395416004118,32998912,8,16,5.961213066242635
64,10.747643303497995,cpu,1.0550973415374756,squat,capacity,15120453120,20791164928,,3.5311023406982422,0.004278016000986099,0.001630528032779694,0.002916224002838135,2.376458541870117,,,4,0,0.0930436535491026,32998912,8,17,5.954793827142566
64,10.714701812343284,cpu,1.0257134437561035,squat,capacity,15120453120,20791164928,,3.5371695556640623,0.004343711972236633,0.001631616033613682,0.0027575039863586425,2.385517120361328,,,4,0,0.09332970879768254,32998912,8,18,5.973101363051683
64,10.713053653391414,cpu,1.0035268068313599,squat,capacity,15120453120,20791164928,,3.53793798828125,0.004315039962530136,0.001632128030061722,0.002975519895553589,2.3849112854003907,,,4,0,0.09334406718699029,32998912,8,19,5.974020299967378
4,10.82455200029434,gpu,1.8066363334655762,squat,matched,15115188224,20786970624,,0.21502362060546876,,0.000102463997900486,0.0027594239711761473,0.14937347412109375,,,4,1,0.09238257620017976,45798912,8,0,0.369530304800719
4,10.789604305658171,gpu,1.804142951965332,squat,matched,15115188224,20786970624,,0.21735472106933593,,0.00010288000106811523,0.002843775987625122,0.147761474609375,,,4,1,0.0926818047882989,45798912,8,1,0.3707272191531956
4,10.92129075667624,gpu,1.638193130493164,squat,matched,15115188224,20786970624,,0.21450387573242188,,0.00010252799838781357,0.0025681920051574708,0.14678822326660157,,,4,1,0.09156426857225597,45798912,8,2,0.3662570742890239
4,10.901023235827244,gpu,1.5780811309814453,squat,matched,15115188224,20786970624,,0.21494937133789063,,0.00010204800218343735,0.0033302719593048097,0.14564262390136717,,,4,1,0.09173450770322233,45798912,8,3,0.36693803081288934
4,10.570819052974079,gpu,1.5538039207458496,squat,matched,15115188224,20786970624,,0.2218592071533203,,0.00010047999769449234,0.004205984115600586,0.14886428833007812,,,4,1,0.09460004896391183,45798912,8,4,0.3784001958556473
4,10.531516585564422,gpu,1.4723511934280396,squat,matched,15115188224,20786970624,,0.22302455139160157,,0.00010198400169610977,0.003966559886932373,0.14975103759765626,,,4,1,0.09495308599434793,45798912,8,5,0.3798123439773917
4,10.734080544742616,gpu,1.4021449089050293,squat,matched,15115188224,20786970624,,0.22034889221191406,,0.00010255999863147736,0.0027541439533233644,0.14685276794433594,,,4,1,0.09316121635492891,45798912,8,6,0.37264486541971564
4,10.733323383212724,gpu,1.377638816833496,squat,matched,15115188224,20786970624,,0.2199086151123047,,0.00010092800110578536,0.00262719988822937,0.14733197021484376,,,4,1,0.09316778823267668,45798912,8,7,0.37267115293070674
4,10.71948610746705,gpu,1.3290802240371704,squat,matched,15115188224,20786970624,,0.21992086791992188,,0.00010047999769449234,0.003001535892486572,0.1474000244140625,,,4,1,0.09328805410768837,45798912,8,8,0.37315221643075347
4,10.887352696370957,gpu,1.2604702711105347,squat,matched,15115188224,20786970624,,0.21463497924804686,,0.00010249599814414979,0.0026097919940948487,0.14768450927734375,,,4,1,0.0918496927479282,45798912,8,9,0.3673987709917128
4,10.886481441571119,gpu,1.2006934881210327,squat,matched,15115188224,20786970624,,0.21521305847167968,,0.00010201600193977356,0.0037351040840148926,0.1449447937011719,,,4,1,0.09185704356059432,45798912,8,10,0.3674281742423773
4,10.761042589006898,gpu,1.1746259927749634,squat,matched,15115188224,20786970624,,0.21726556396484376,,0.00010201600193977356,0.0039372799396514896,0.14736834716796876,,,4,1,0.09292779874522239,45798912,8,11,0.37171119498088956
4,10.538295499920334,gpu,1.1621415615081787,squat,matched,15115188224,20786970624,,0.22036582946777344,,0.00010051199793815613,0.003908128023147583,0.15227845764160156,,,4,1,0.09489200601819903,45798912,8,12,0.3795680240727961
4,10.66328660500323,gpu,1.1018877029418945,squat,matched,15115188224,20786970624,,0.2224153594970703,,0.00010195200145244598,0.0029671359062194824,0.14682054138183595,,,4,1,0.0937797169899568,45798912,8,13,0.3751188679598272
4,10.658402426746374,gpu,1.1207777261734009,squat,matched,15115188224,20786970624,,0.2204615936279297,,0.0001029760017991066,0.002780992031097412,0.14900802612304687,,,4,1,0.09382269124034792,45798912,8,14,0.3752907649613917
4,10.667850307823102,gpu,1.0813212394714355,squat,matched,15115188224,20786970624,,0.22137493896484375,,0.00010195200145244598,0.002953439950942993,0.14741177368164063,,,4,1,0.09373959805816412,45798912,8,15,0.3749583922326565
4,10.837802327371552,gpu,1.0501776933670044,squat,matched,15115188224,20786970624,,0.21737724304199219,,0.000102463997900486,0.0025231359004974367,0.14680380249023436,,,4,1,0.09226962900720537,45798912,8,16,0.36907851602882147
4,10.90734193391116,gpu,1.032952904701233,squat,matched,15115188224,20786970624,,0.2145581817626953,,0.00010105600208044052,0.0026424639225006105,0.14710150146484374,,,4,1,0.09168136527296156,45798912,8,17,0.3667254610918462
4,10.935889084246718,gpu,1.0167052745819092,squat,matched,15115188224,20786970624,,0.2147025909423828,,0.00010252799838781357,0.0036113600730895996,0.14463011169433593,,,4,1,0.09144203935284168,45798912,8,18,0.3657681574113667
4,10.625795835336916,gpu,0.9918850660324097,squat,matched,15115188224,20786970624,,0.22058851623535156,,0.00010099200159311294,0.0036847679615020753,0.14932179260253906,,,4,1,0.09411059797275811,45798912,8,19,0.37644239189103246
4,49.17672521266219,gpu,0.8883990049362183,qad,matched,3271757824,4324327424,0.02069811248779297,,,0.0004082239866256714,0.0024954879283905027,,0.03838662338256836,0.01599395179748535,4,1,0.02033482294064015,56467456,1,0,0.0813392917625606
4,49.06438750893661,gpu,0.8365168571472168,qad,matched,3271757824,4324327424,0.020553728103637696,,,0.0004082239866256714,0.0025011200904846193,,0.041661151885986326,0.012856255531311036,4,1,0.020381381502375007,56467456,1,1,0.08152552600950003
4,48.714807626170085,gpu,0.761250376701355,qad,matched,3271757824,4324327424,0.02044313621520996,,,0.0003969599902629852,0.0024457600116729737,,0.04257817459106445,0.012726431846618652,4,1,0.020527639309875667,56467456,1,2,0.08211055723950267
4,49.95831061807421,gpu,0.7397671937942505,qad,matched,3271757824,4324327424,0.020198400497436524,,,0.0003815999925136566,0.002341599941253662,,0.04095308685302734,0.012773152351379394,4,1,0.020016689668409526,56467456,1,3,0.0800667586736381
4,50.16319274860125,gpu,0.7190539836883545,qad,matched,3271757824,4324327424,0.02150809669494629,,,0.00044304001331329346,0.002333184003829956,,0.03939139175415039,0.012675423622131348,4,1,0.019934935262426734,56467456,1,4,0.07973974104970694
4,49.659123606107215,gpu,0.7049554586410522,qad,matched,3271757824,4324327424,0.024663040161132813,,,0.0004461120069026947,0.0023273279666900636,,0.03698694229125977,0.01267084789276123,4,1,0.020137286512181163,56467456,1,5,0.08054914604872465
4,50.501641753852475,gpu,0.679662823677063,qad,matched,3271757824,4324327424,0.02187571144104004,,,0.0003866879940032959,0.003240895986557007,,0.03705545425415039,0.012660608291625977,4,1,0.019801336457021534,56467456,1,6,0.07920534582808614
4,51.83451744729049,gpu,0.6385163068771362,qad,matched,3271757824,4324327424,0.019985408782958985,,,0.00037648001313209535,0.0032488319873809814,,0.036926719665527345,0.012665568351745605,4,1,0.01929216377902776,56467456,1,7,0.07716865511611104
4,52.575712276874846,gpu,0.617390513420105,qad,matched,3271757824,4324327424,0.020184064865112306,,,0.0003877440094947815,0.0023136959075927732,,0.037060768127441406,0.012671808242797851,4,1,0.019020189298316836,56467456,1,8,0.07608075719326735
4,50.022551327823216,gpu,0.602378249168396,qad,matched,3271757824,4324327424,0.020321279525756835,,,0.0003897919952869415,0.0024305920600891113,,0.03726041412353515,0.015339712142944335,4,1,0.019990983535535634,56467456,1,9,0.07996393414214253
4,48.491335246518304,gpu,0.587986946105957,qad,matched,3271757824,4324327424,0.02044825553894043,,,0.00039798399806022645,0.002416032075881958,,0.03734518432617188,0.017845407485961914,4,1,0.020622240961529315,56467456,1,10,0.08248896384611726
4,50.835645797792615,gpu,0.5568636655807495,qad,matched,3271757824,4324327424,0.02004377555847168,,,0.0003775039911270142,0.0023313279151916506,,0.03801641464233398,0.014471455574035645,4,1,0.0196712362812832,56467456,1,11,0.0786849451251328
4,50.335538681529925,gpu,0.5341725945472717,qad,matched,3271757824,4324327424,0.020136959075927736,,,0.0003744319975376129,0.0023316481113433837,,0.04059222412109375,0.012605504035949707,4,1,0.019866679213009775,56467456,1,12,0.0794667168520391
4,48.74354604575413,gpu,0.5134854316711426,qad,matched,3271757824,4324327424,0.02127052879333496,,,0.0004461120069026947,0.0023404159545898436,,0.04181113433837891,0.012705504417419433,4,1,0.020515536540187895,56467456,1,13,0.08206214616075158
4,47.277767220157955,gpu,0.5147046446800232,qad,matched,3271757824,4324327424,0.02165247917175293,,,0.00044304001331329346,0.002322272062301636,,0.044136638641357424,0.012615455627441406,4,1,0.0211515910923481,56467456,1,14,0.0846063643693924
4,48.23942960051108,gpu,0.508092999458313,qad,matched,3271757824,4324327424,0.023418880462646483,,,0.00045020800828933716,0.002589279890060425,,0.03998847961425781,0.012688511848449708,4,1,0.020729930023662746,56467456,1,15,0.08291972009465098
4,47.86424380143015,gpu,0.4883710443973541,qad,matched,3271757824,4324327424,0.025047040939331053,,,0.0004911679923534394,0.0025932800769805906,,0.03852009582519531,0.01311955165863037,4,1,0.02089242241345346,56467456,1,16,0.08356968965381384
4,48.03596199694564,gpu,0.48144078254699707,qad,matched,3271757824,4324327424,0.025555967330932617,,,0.0004031040072441101,0.0030649919509887695,,0.037249279022216794,0.012956895828247071,4,1,0.020817736512981355,56467456,1,17,0.08327094605192542
4,49.207138879419574,gpu,0.46782657504081726,qad,matched,3271757824,4324327424,0.022388736724853517,,,0.0003959360122680664,0.0032272319793701172,,0.038486175537109375,0.012779264450073243,4,1,0.020322254509665072,56467456,1,18,0.08128901803866029
4,50.79869066590133,gpu,0.4591040015220642,qad,matched,3271757824,4324327424,0.020586111068725585,,,0.0008720960021018982,0.003276128053665161,,0.03724009704589844,0.012745183944702148,4,1,0.019685546751134098,56467456,1,19,0.07874218700453639
64,10.755966516033734,cpu,1.8359270095825195,squat,capacity,15120453120,20791164928,,3.532950927734375,0.004479679971933365,0.0016296320334076885,0.002938240051269531,2.3652945098876956,,,4,1,0.09297165424504783,32998912,8,0,5.950185871683061
64,10.745020446057971,cpu,1.854369878768921,squat,capacity,15120453120,20791164928,,3.5348167572021483,0.004360096007585525,0.0016327360346913343,0.0031447041034698485,2.370230590820312,,,4,1,0.09306636548717506,32998912,8,1,5.956247391179204
64,10.768629864332443,cpu,1.5996898412704468,squat,capacity,15120453120,20791164928,,3.5388098297119144,0.004324000030755997,0.0016311040297150613,0.002899104118347168,2.3564607238769533,,,4,1,0.09286232441809261,32998912,8,2,5.943188762757927
64,10.787848155848115,cpu,1.5464996099472046,squat,capacity,15120453120,20791164928,,3.5316713104248043,0.004353376001119614,0.0016255360320210459,0.002819200038909912,2.3520302886962887,,,4,1,0.09269689242501045,32998912,8,3,5.932601115200669
64,10.318800542098801,cpu,1.4883891344070435,squat,capacity,15120453120,20791164928,,3.553465682983399,0.004474463999271394,0.0016327040344476704,0.004040927886962891,2.589646560668945,,,4,1,0.0969104883770342,32998912,8,4,6.202271256130189
64,10.680962318895162,cpu,1.4258928298950195,squat,capacity,15120453120,20791164928,,3.5462474212646486,0.004462399989366531,0.001632736034691334,0.0030031039714813234,2.387306518554687,,,4,1,0.09362452278583078,32998912,8,5,5.99196945829317
64,10.81026924916959,cpu,1.369741439819336,squat,capacity,15120453120,20791164928,,3.523048553466797,0.004449504017829895,0.0016329280287027364,0.002945280075073242,2.3495469055175784,,,4,1,0.09250463396892883,32998912,8,6,5.920296574011445
64,10.810525900246578,cpu,1.3431756496429443,squat,capacity,15120453120,20791164928,,3.526033309936523,0.004294592022895813,0.0016326720342040065,0.002788383960723877,2.3463272247314455,,,4,1,0.09250243783026235,32998912,8,7,5.9201560211367905
64,10.714284130974464,cpu,1.3039525747299194,squat,capacity,15120453120,20791164928,,3.5549789276123045,0.004451999962329864,0.0016352960318326956,0.0032027199268341066,2.363331741333008,,,4,1,0.0933333471257356,32998912,8,8,5.973334216047078
64,10.787681204657614,cpu,1.202101230621338,squat,capacity,15120453120,20791164928,,3.530493804931641,0.004385600000619889,0.0016326400339603429,0.002881216049194336,2.3517962188720705,,,4,1,0.09269832701102132,32998912,8,9,5.9326929287053645
64,10.773041973822552,cpu,1.2171911001205444,squat,capacity,15120453120,20791164928,,3.5383194274902343,0.004283104032278061,0.0016305920332670215,0.0031533119678497316,2.3530574340820314,,,4,1,0.09282429256563773,32998912,8,10,5.940754724200815
64,10.797027418774576,cpu,1.1667674779891968,squat,capacity,15120453120,20791164928,,3.5269420623779295,0.0043251200020313265,0.0016285440325737005,0.004467775821685791,2.3486168060302735,,,4,1,0.09261808470182586,32998912,8,11,5.927557420916855
64,10.787281946830898,cpu,1.1534457206726074,squat,capacity,15120453120,20791164928,,3.532018310546875,0.004304799914360046,0.0016250880286097528,0.0032755520343780518,2.3507986450195317,,,4,1,0.0927017579524545,32998912,8,12,5.932912508957088
64,10.7838148383652,cpu,1.1241499185562134,squat,capacity,15120453120,20791164928,,3.5313452606201174,0.00451248002052307,0.001633120030164719,0.0037775039672851562,2.3541177520751955,,,4,1,0.09273156253038906,32998912,8,13,5.9348200019449
64,10.80905704483678,cpu,1.0780861377716064,squat,capacity,15120453120,20791164928,,3.5302345886230473,0.0042750720083713535,0.0016296000331640246,0.0029369280338287355,2.343738525390625,,,4,1,0.09251500809477875,32998912,8,14,5.92096051806584
64,10.384092955492246,cpu,1.078718900680542,squat,capacity,15120453120,20791164928,,3.544459976196289,0.004328607976436615,0.0016331840306520466,0.0038784959316253663,2.5681407623291017,,,4,1,0.09630114101310028,32998912,8,15,6.163273024838418
64,10.788889941879518,cpu,1.0449918508529663,squat,capacity,15120453120,20791164928,,3.531614974975586,0.004372031956911087,0.0016304960325360302,0.0028160319328308105,2.352205276489258,,,4,1,0.0926879415201256,32998912,8,16,5.932028257288039
64,10.762012459400259,cpu,1.035468339920044,squat,capacity,15120453120,20791164928,,3.533539611816406,0.004328927993774415,0.0016316480338573458,0.0031508479118347167,2.362534118652343,,,4,1,0.09291942411073251,32998912,8,17,5.9468431430868804
64,10.710418931478422,cpu,1.020409107208252,squat,capacity,15120453120,20791164928,,3.5481320037841804,0.00447996798157692,0.001632032029330731,0.0038290879726409913,2.3723819885253907,,,4,1,0.09336702946893638,32998912,8,18,5.975489886011928
64,10.724980988983672,cpu,0.9887615442276001,squat,capacity,15120453120,20791164928,,3.550822769165039,0.004358304023742676,0.0016317440345883375,0.0031473278999328614,2.3644254302978513,,,4,1,0.09324025851674378,32998912,8,19,5.967376545071602
64,109.78436616050745,cpu,0.5633454322814941,qad,capacity,25776707584,31618760704,0.1965486068725586,,0.003755296111106873,0.002621343970298767,0.002739648103713989,,0.23984569549560547,0.13050460815429688,32,1,0.009108765072596725,43987456,1,0,0.5829609646461904
64,109.66181656541403,cpu,0.5582946538925171,qad,capacity,25776707584,31618760704,0.1966656036376953,,0.0036973440647125244,0.0026248319149017336,0.002655936002731323,,0.24067308807373047,0.1304815368652344,32,1,0.009118944326473866,43987456,1,1,0.5836124368943274
64,109.21184298428935,cpu,0.5545071363449097,qad,capacity,25776707584,31618760704,0.19660822296142577,,0.0036938560009002683,0.002619711995124817,0.002657792091369629,,0.2431624298095703,0.1304434585571289,32,1,0.009156516112852842,43987456,1,2,0.5860170312225819
64,109.22667743055662,cpu,0.5223846435546875,qad,capacity,25776707584,31618760704,0.19663520050048827,,0.003703552007675171,0.0026389760971069335,0.002870464086532593,,0.2423032989501953,0.13055516815185547,32,1,0.009155272535281256,43987456,1,3,0.5859374422580004
64,109.07130393978136,cpu,0.5099056363105774,qad,capacity,25776707584,31618760704,0.1966556167602539,,0.0037072319984436035,0.0026470720767974854,0.002689728021621704,,0.2437215347290039,0.13051468658447266,32,1,0.009168314340058714,43987456,1,4,0.5867721177637577
64,108.23895584650194,cpu,0.503517746925354,qad,capacity,25776707584,31618760704,0.19673036193847657,,0.0036980159282684324,0.0026501760482788086,0.0028072960376739503,,0.24724819183349608,0.13048367309570313,32,1,0.009238817874575034,43987456,1,5,0.5912843439728022
64,108.536491719172,cpu,0.47831493616104126,qad,capacity,25776707584,31618760704,0.19677747344970703,,0.0037093440294265747,0.0026395199298858644,0.002766079902648926,,0.24581766510009767,0.13049945831298826,32,1,0.00921349109557923,43987456,1,6,0.5896634301170707
64,108.79977385180511,cpu,0.4861530065536499,qad,capacity,25776707584,31618760704,0.19679615783691407,,0.0037131199836730956,0.002626879930496216,0.002722304105758667,,0.24474041748046876,0.1305601272583008,32,1,0.009191195575112943,43987456,1,7,0.5882365168072283
64,108.71864799307573,cpu,0.49347829818725586,qad,capacity,25776707584,31618760704,0.1967959976196289,,0.0036975680589675904,0.002628704071044922,0.0028545920848846436,,0.24451001739501954,0.13061616516113284,32,1,0.009198054045555182,43987456,1,8,0.5886754589155316
64,108.6999801778414,cpu,0.48233649134635925,qad,capacity,25776707584,31618760704,0.19669561004638672,,0.0037060160636901854,0.002619391918182373,0.002700160026550293,,0.24515001678466797,0.1305358352661133,32,1,0.009199633692333009,43987456,1,9,0.5887765563093126
64,108.1827233397261,cpu,0.45292651653289795,qad,capacity,25776707584,31618760704,0.19700553131103515,,0.003721567988395691,0.002656576037406921,0.00304419207572937,,0.24642694091796874,0.13050704193115234,32,1,0.009243620137567632,43987456,1,10,0.5915916888043284
64,108.24331277778957,cpu,0.44755685329437256,qad,capacity,25776707584,31618760704,0.19694140625,,0.0037417600154876713,0.0026501439809799195,0.0028850879669189452,,0.24669216156005858,0.1304593276977539,32,1,0.009238446000381373,43987456,1,11,0.5912605440244079
64,108.49173688030928,cpu,0.45059633255004883,qad,capacity,25776707584,31618760704,0.19689315032958984,,0.0037182400226593018,0.0026369279623031615,0.002923167943954468,,0.24515411376953125,0.13051503753662108,32,1,0.009217291830282193,43987456,1,12,0.5899066771380603
64,108.4337546939337,cpu,0.4495112895965576,qad,capacity,25776707584,31618760704,0.1969254379272461,,0.0037218239307403563,0.0026444799900054933,0.0029864320755004885,,0.2455934066772461,0.1305052185058594,32,1,0.009222220542142168,43987456,1,13,0.5902221146970987
64,108.61224197593965,cpu,0.434559166431427,qad,capacity,25776707584,31618760704,0.19689366149902343,,0.0037180160284042358,0.0026454079151153565,0.0028776319026947023,,0.2444608688354492,0.13046022033691407,32,1,0.009207065260852687,43987456,1,14,0.589252176694572
64,108.34497769310569,cpu,0.4324631094932556,qad,capacity,25776707584,31618760704,0.1970345916748047,,0.003750336050987244,0.0026419519186019896,0.002948607921600342,,0.245342529296875,0.13051129150390625,32,1,0.009229777155269403,43987456,1,15,0.5907057379372418
